"Taxon","-14","-7","0","1","2","7","13"
"k__Bacteria;p__Actinobacteria",0.127533500729693,0.153871227019724,0.0301125986317477,0.026289133796853,0.00408895795042996,0.00472693973163817,0.00417716544068267
"k__Bacteria;p__Bacteroidetes",0.336429905595708,0.370971836134463,0.358685677885731,0.45627448400315,0.37579096240646,0.224359627431847,0.195209837996319
"k__Bacteria;p__Firmicutes",0.353610215085001,0.371102475353925,0.339478805414833,0.346464390125218,0.537835579643981,0.18233053283635,0.275892696562756
"k__Bacteria;p__Tenericutes",0.00280397858881085,0.00198136149126853,0.0031072180682228,5.20920748947423e-05,0,0,0
