"Taxon","-14","-7","0","1","2","7","13"
"k__Bacteria;p__Actinobacteria;c__Actinobacteria",0.125109722627599,0.151585040683621,0.0282695918363739,0.0262370417219907,0.00406929949874763,0.0039735628773774,0.00327816679149383
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia",0.00242377810219299,0.00228618633608529,0.00184300679536648,5.20920748947423e-05,1.96584516848106e-05,0.000753376854268996,0.000898998649188841
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia",0.336429905595708,0.370971836134463,0.358685677885731,0.45627448400315,0.37579096240646,0.224359627431847,0.195209837996319
"k__Bacteria;p__Firmicutes;c__Bacilli",0.17888432895382,0.16484492143302,0.0842147485257942,0.112536245797883,0.151999148426518,0.119773585724982,0.0231378642235966
"k__Bacteria;p__Firmicutes;c__Clostridia",0.153268321168134,0.167000468549661,0.252232996126132,0.233563499803465,0.385816772764909,0.0625236118524119,0.252754832339112
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi",0.0214575649635388,0.0392570853709753,0.00303106076262878,0.000364644524263445,1.96584516848106e-05,3.33352590384038e-05,0
"k__Bacteria;p__Tenericutes;c__Mollicutes",0.00280397858881085,0.00198136149126853,0.0031072180682228,5.20920748947423e-05,0,0,0
