"Taxon","-14","-7","0","1","2","7","13"
"Unassigned;Other;Other",0.00284024991738713,0.002479426957617,0.00020247890352095,0.00140238830030676,0.000292589454391186,6.58012423843688e-05,0.000295413438049007
"k__Bacteria;p__Actinobacteria;c__Actinobacteria",0.0232460930738578,0.0401909908234983,0.00994677613545044,0.0445780451202731,0.0244445189623181,0.00430745055914375,0.0126069680724029
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia",0.00101437497049678,0.00116168955356852,0.00240443697931058,0.0015814165939608,0.0015427443958808,0.000652950789813877,0.000439128083585443
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia",0.241522680474961,0.263616835409624,0.428597219027185,0.315373258299136,0.442554849288002,0.177759525483856,0.190254238250474
"k__Bacteria;p__Firmicutes;c__Bacilli",0.104920184448207,0.132137852056273,0.170790955119987,0.15284540570836,0.163158519384822,0.0250196570081082,0.0599210230421897
"k__Bacteria;p__Firmicutes;c__Clostridia",0.162232370281127,0.199047702611847,0.500882187584463,0.169077304333098,0.476654820245682,0.101845138308809,0.129886102977928
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi",0.107185621882464,0.154972854175854,0.0133382977694306,0.0303005387012052,0.0173425749330048,0.00683320593989565,0.00493420283011004
"k__Bacteria;p__Tenericutes;c__Mollicutes",0.000760781227869365,0.001040319003197,0.00268284547164835,0.000805627321450373,0.00505381784858634,0.000997141903821974,0.00118963789916936
"k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae",0.000929843722954312,0.0027048294083138,0.00129080300994818,0.00220801562175713,0.000957565487099557,0.000708628764138622,0.000510985406355862
