"Taxon","-14","-7","0","1","2","7","13"
"Unassigned;Other",0.00284024991738713,0.002479426957617,0.00020247890352095,0.00140238830030676,0.000292589454391186,6.58012423843688e-05,0.000295413438049007
"k__Bacteria;p__Actinobacteria",0.0242604680443417,0.0413526803770668,0.0123512131147158,0.0461594617142124,0.0259872633581989,0.00496040134896081,0.0130460961560043
"k__Bacteria;p__Bacteroidetes",0.241522680474961,0.263616835409624,0.428597219027185,0.315373258299136,0.442554849288002,0.177759525483856,0.190254238250474
"k__Bacteria;p__Firmicutes",0.374338176612442,0.486158408843974,0.68501144047275,0.35222324874331,0.657155914563961,0.13369800125659,0.194741328850108
"k__Bacteria;p__Tenericutes",0.000760781227869365,0.001040319003197,0.00268284547164835,0.000805627321450373,0.00505381784858634,0.000997141903821974,0.00118963789916936
"k__Bacteria;p__Verrucomicrobia",0.000929843722954312,0.0027048294083138,0.00129080300994818,0.00220801562175713,0.000957565487099557,0.000708628764138622,0.000510985406355862
