"Taxon","-14","-7","0","1","2","7","13"
"k__Bacteria;p__Actinobacteria",0.312092893827259,0.12085768586924,0.0969102986413057,0.0849656313482849,0.0172589699677222,9.0942568464489e-05,4.1341002696262e-05
"k__Bacteria;p__Bacteroidetes",0.349128920700012,0.361637988470631,0.43654613852084,0.0454792314556098,0.00130599983778046,0.00075057933172438,0.000270974639521105
"k__Bacteria;p__Firmicutes",0.32888784077321,0.351917165574287,0.529285614182506,0.256348072988153,0.0898668374428608,0.0535421340414873,0.01726733779844
"k__Bacteria;p__Tenericutes",0.00447601180384172,0.00779224280263994,0.00763287865529459,0.000815168418837502,0.000777876397400726,4.12272977038322e-05,1.04221015200575e-06
"k__Bacteria;p__Verrucomicrobia",0.000158442895711167,0.000233767284078693,0,1.79157894250269e-05,0.000483896354235848,0.000390446760606911,0.000200104349185773
