"Taxon","-14","-7","0","1","2","7","13"
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium",0.310904572109587,0.119571965806479,0.0949475584155866,0.0840877576665654,0.0169623883312576,1.33382433747515e-05,1.38961353600945e-06
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia",0.00118832171783127,0.00128572006243281,0.00196274022564412,0.000877873681827984,0.000296581636466814,7.76043250894634e-05,3.99513891602472e-05
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__",0.349128920700012,0.361637988470631,0.43654613852084,0.0454792314556098,0.00130599983778046,0.00075057933172438,0.000270974639521105
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__",0.000277275067495289,0.000525976389177901,0.000190821966382632,0,0,0.000301929327301468,5.97533820484579e-05
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Salinicoccus",0,9.74030350327886e-05,0,0,2.60159330234221e-06,0.00024372608348437,4.79416669923322e-05
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus",0.0194884761725084,0.0240585496531199,0.0154293189960212,0.000268736841375597,0.00143347790958631,0.0274185781082401,0.00853465893477808
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other",0.000633771582845664,0.000331170319112324,0.000136301404558411,2.68736841375597e-05,3.38207129304377e-05,0.000316480138255742,6.53118361923392e-05
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus",0,1.94806070065577e-05,0.000109041123647371,2.68736841375597e-05,5.98366459538598e-05,0.00152783515019881,0.000299809120393234
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus",0.122159472593802,0.120156384017055,0.0619353582315057,0.0508270945987842,0.0130625999711175,0.000242513515905121,0.000106652838888601
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter",0.036323033841851,0.0281105159105007,0.0152930175914767,0.000358315788500538,0.000174306751257158,0.00371530706366464,0.00152857488960915
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__",0.0561283958057718,0.0760522897537362,0.225469783420605,0.0356165893769812,0.0117279826069719,0.00295138948856249,0.00119541504435192
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__",0.0183793759025153,0.0193637233645268,0.0185642513008657,0.00695132629693043,0.0140199863063178,0.00956958333763063,0.00337815050603629
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium",0.00297080429458812,0.00268832376691339,0.00373465848491525,0,1.56095598140313e-05,1.21256757952287e-05,3.82143722402287e-06
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__",0.0100611238777163,0.017766313590048,0.0514128897995146,0.0198327788935222,0.0134294246267015,0.00304111948945102,0.000854264921260999
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes",0.00542666917811867,0.00288312983697897,0.00389822017037935,0,1.56095598140313e-05,0,3.47403384001918e-07
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus",0.000356496515350375,0.000467534568158228,0.00196274022564412,0.00109286315492769,0.000148290818233407,7.27540547713719e-05,3.23085147121659e-05
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea",0.000198053619639208,0.000350650926118882,0.000954109831911021,0.00222155788870209,0.000132681258419595,3.63770273857408e-06,3.47403384001918e-06
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]",0.00483250831919309,0.0156039662122654,0.042008092884981,0.0151298841694492,0.00246370885731764,0.00070813946644245,0.00023380247743431
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__",7.92214478556831e-05,0.000136364249045904,8.1780842735261e-05,0,5.20318660468442e-06,0.000457137977480942,7.92079715524871e-05
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__",0.017151443460755,0.017415662663871,0.0226260331567413,0.018112863108709,0.00990946888862221,0.00137626420276256,0.00041202041342625
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira",0.00443640107992263,0.0107338144606681,0.0259790477088998,0.0171006210061933,0.0127504087747755,0.00126349541786337,0.000342192333242751
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus",0.00158442895711167,0.00586366270898651,0.0188368541100617,0.010946547338706,0.00172225476615609,0.000190373109985364,4.75942636083285e-05
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum",0.0278859496451853,0.00905848225802828,0.0206087723692472,0.0778082734728414,0.00855143718480302,9.70054063618292e-06,3.47403384001918e-07
